icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,geo_altitude,squawk,spi,position_source,extra_col_0,temperature,humidity,wind_speed,city,latitude,longitude,distance,delayed
a8aef3,JBU622  ,United States,1730559536.0,1730559536,-78.5119,30.3847,10668.0,False,231.95,7.52,0.0,,11277.6,3356.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1216.0942661172323,1
4d2305,ULC22   ,Malta,1730559842.0,1730559842,19.1799,47.4738,1341.12,False,104.89,312.22,18.21,,1455.42,1000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7036.674789861995,0
a6b266,N530WE  ,United States,1730559810.0,1730559810,-83.7433,40.1352,381.0,False,43.29,356.59,-1.95,,472.44,1200.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,379.8963193534681,0
a23138,ENY3515 ,United States,1730559648.0,1730559648,-100.1556,26.2912,4434.84,False,183.19,192.98,-14.31,,4998.72,3460.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1939.0290117366505,0
c03d9a,PHX303  ,Canada,1730559842.0,1730559842,-78.0334,44.2039,8229.6,False,240.73,57.12,0.0,,8336.28,535.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,509.8888016191073,0
abd5bb,SWA2926 ,United States,1730559842.0,1730559842,-121.4981,38.6441,1463.04,False,117.94,105.43,14.63,,1417.32,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,587.237720294128,0
ab388c,N822CS  ,United States,1730559842.0,1730559842,-84.017,40.1175,769.62,False,68.34,353.52,-0.33,,845.82,4275.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,361.37472044708824,0
a8a2b8,CXK647  ,United States,1730559842.0,1730559842,-117.1444,33.2069,1036.32,False,56.92,29.81,-0.33,,1036.32,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,138.53990031078808,0
a1bac2,AAY167  ,United States,1730559842.0,1730559842,-80.1316,35.6741,10972.8,False,221.74,198.81,0.0,,11490.96,1754.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,774.6791929013276,1
a35109,JBU368  ,United States,1730559843.0,1730559843,-74.6621,39.58,11269.98,False,250.93,35.32,-0.33,,11643.36,2411.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,137.64696751128912,1
a91e6e,NKS859  ,United States,1730559840.0,1730559843,-79.3663,24.0832,9098.28,False,241.56,166.2,5.85,,9631.68,1303.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1910.8370472422625,0
406b91,EZY95HY ,United Kingdom,1730559842.0,1730559842,0.6071,51.1604,4648.2,False,181.66,91.46,7.8,,4960.62,7311.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5646.134834910816,0
a327ee,DAL788  ,United States,1730559842.0,1730559843,-96.3181,31.8307,10744.2,False,203.04,245.45,-5.2,,11247.12,4042.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1356.1233528389366,1
06a066,QTR7A   ,Qatar,1730559803.0,1730559807,37.6198,40.0382,11277.6,False,242.74,117.38,0.0,,11521.44,,False,0,13.12,49,6.69,New York,40.7128,-74.006,8708.86525782671,1
aceeb5,FDY455  ,United States,1730559843.0,1730559843,-90.3471,38.6804,944.88,False,58.24,183.54,4.88,,1036.32,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,423.59479757564486,0
a29dee,ENY4110 ,United States,1730559842.0,1730559842,-79.4907,25.4775,6362.7,False,200.62,119.33,8.78,,6743.7,57.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1764.5829995382815,0
a37765,SKW4023 ,United States,1730559842.0,1730559842,-73.3209,44.4019,2636.52,False,150.94,192.0,13.33,,2651.76,,False,0,13.12,49,6.69,New York,40.7128,-74.006,413.6401080734865,0
4d2358,HMJ078  ,Malta,1730559842.0,1730559842,7.4892,47.6475,358.14,False,66.51,154.82,-3.25,,525.78,1000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6256.206144978622,0
3c56ef,EWG9BN  ,Germany,1730559824.0,1730559824,26.7602,34.6009,11285.22,False,224.41,143.58,0.0,,11529.06,2571.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,8391.645897608767,1
3c56ee,EWG4H   ,Germany,1730559842.0,1730559842,4.6906,49.7407,9761.22,False,222.36,53.85,-0.33,,10226.04,3371.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5973.298394014697,0
3c56ed,EWG2AL  ,Germany,1730559842.0,1730559842,25.0064,39.644,10668.0,False,255.09,161.05,0.0,,11041.38,7416.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7920.090649870959,1
a3a155,DAL2847 ,United States,1730559843.0,1730559843,-82.7089,35.0846,8976.36,False,220.46,224.24,-5.2,,9441.18,6234.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,867.4022401373936,0
e49aaa,TAM3062 ,Brazil,1730559841.0,1730559842,-47.1238,-23.9069,5326.38,False,184.49,223.53,11.05,,5631.18,,False,0,13.12,49,6.69,New York,40.7128,-74.006,7675.895334557179,0
3420ca,IBE06YT ,Spain,1730559842.0,1730559843,-3.4858,40.6408,1988.82,False,107.83,41.91,6.18,,2125.98,1447.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5788.909616678544,0
47a32e,NSZ8532 ,Norway,1730559842.0,1730559842,27.9541,37.4604,10972.8,False,228.67,319.11,-0.33,,11277.6,6002.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,8272.114493551944,1
a19926,N20176  ,United States,1730559841.0,1730559842,-81.5598,41.2658,1127.76,False,52.74,290.56,0.98,,1226.82,5144.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,510.69605175285346,0
a149ad,N182SC  ,United States,1730559841.0,1730559842,-93.1021,45.5603,853.44,False,52.97,277.82,-3.25,,868.68,1200.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,601.2621611186916,0
3d2984,DENYY   ,Germany,1730559842.0,1730559842,10.1979,52.4981,556.26,False,52.17,102.53,0.65,,739.14,7000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6206.238671084872,0
a9873d,ASA588  ,United States,1730559839.0,1730559840,-122.3062,47.4627,,True,2.57,0.0,,,,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1527.659393035433,0
39ceb0,TVF52RL ,France,1730559842.0,1730559842,1.6215,47.0229,11239.5,False,222.07,199.06,3.9,,11650.98,7611.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5879.690368449809,1
39ceb1,TVF13FQ ,France,1730559842.0,1730559842,3.4129,48.1032,4495.8,False,170.32,305.66,-7.8,,4792.98,1000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5957.34824494177,0
aa9b65,SWA3711 ,United States,1730559842.0,1730559842,-87.7423,31.842,9479.28,False,233.96,165.35,-12.68,,10012.68,1701.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1113.8095236037866,0
4d233f,VIV2273 ,Malta,1730559842.0,1730559842,-96.784,19.2034,9646.92,False,246.28,96.12,4.88,,10287.0,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,2658.9863408713973,0
aca6cc,N914P   ,United States,1730559842.0,1730559842,-82.4494,42.9895,1371.6,False,76.33,73.15,0.0,,1447.8,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,443.70421872689235,0
3c56f6,EWG1JV  ,Germany,1730559842.0,1730559842,-3.269,44.9684,10980.42,False,225.58,35.72,0.0,,11315.7,6233.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5615.15409355467,1
407e31,EAG4SU  ,United Kingdom,1730559842.0,1730559842,-1.3424,50.8268,899.16,False,100.05,197.97,-4.88,,1066.8,7732.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5528.29244658166,0
407e32,EAG76L  ,United Kingdom,1730559840.0,1730559840,-1.6574,53.8681,,True,7.46,264.38,,,,6207.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5409.83533202642,0
a4c135,SWA1247 ,United States,1730559843.0,1730559843,-88.8471,28.9132,12496.8,False,256.92,103.31,0.0,,13144.5,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1442.647352020029,1
ac9f5f,ASI402  ,United States,1730559841.0,1730559841,-112.1132,33.6702,762.0,False,47.33,270.62,-1.63,,723.9,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,568.7783322396681,0
ad6fef,NKS2708 ,United States,1730559841.0,1730559842,-97.054,33.0207,746.76,False,91.57,180.32,-4.55,,792.48,1074.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1287.3895792894436,0
a6c4d7,AAL1743 ,United States,1730559842.0,1730559842,-79.7899,26.7161,4267.2,False,169.11,164.65,-9.75,,4518.66,2224.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1641.4252237086446,0
4d2351,EWG2545 ,Malta,1730559843.0,1730559843,8.8078,48.4799,2034.54,False,143.14,23.06,-12.35,,2240.28,5372.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6304.89019988955,0
a6c4d3,DAL2908 ,United States,1730559843.0,1730559843,-86.9816,35.1055,10363.2,False,226.11,312.51,0.0,,10828.02,2243.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,753.9166608918887,1
4d2352,CXI5U   ,Malta,1730559839.0,1730559841,21.7883,42.657,11277.6,False,243.73,157.28,0.0,,11673.84,7622.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7504.0515895939225,1
7448a4,RJA156  ,Jordan,1730559842.0,1730559842,11.7022,44.545,11277.6,False,224.03,107.64,0.0,,11734.8,427.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6704.146404767822,1
3c56ec,EWG70H  ,Germany,1730559842.0,1730559843,26.3108,37.8848,11285.22,False,232.63,138.95,0.0,,11635.74,7654.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,8129.974102386087,1
7448a3,RJA102  ,Jordan,1730559843.0,1730559843,26.5693,35.4249,11849.1,False,211.78,119.87,5.85,,12138.66,212.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,8320.014347224684,1
3c56eb,EWG2G   ,Germany,1730559842.0,1730559842,-2.2654,46.0801,10668.0,False,219.06,223.48,0.33,,11033.76,4132.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5642.703456929287,1
ab6020,DAL3020 ,United States,1730559700.0,1730559700,-84.4398,33.6416,,True,1.54,90.0,,,,774.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,956.2257497423368,0
3c56ea,EWG9XJ  ,Germany,1730559842.0,1730559843,17.3524,48.6311,11894.82,False,268.93,151.18,0.0,,12260.58,7635.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6853.4855035885,1
a05f37,DAL2280 ,United States,1730559842.0,1730559842,-81.835,29.0312,4930.14,False,185.46,161.57,-4.88,,5227.32,3657.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1478.9299692051907,0
46d0a3,SEH7HN  ,Greece,1730559691.0,1730559744,18.6361,41.939,10972.8,False,225.05,304.85,0.0,,11407.14,5517.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7335.165435031564,1
4d2365,FJO51Z  ,Malta,1730559842.0,1730559842,-1.2447,51.644,3604.26,False,171.8,173.81,-5.2,,3863.34,5143.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5506.89271412598,0
4d2366,ANE19NB ,Malta,1730559841.0,1730559841,-3.5326,38.929,6096.0,False,137.6,353.99,0.0,,6294.12,,False,0,13.12,49,6.69,New York,40.7128,-74.006,5866.8213014285475,0
3cf62a,UNI137  ,Germany,1730559843.0,1730559843,6.697,50.8402,2034.54,False,96.86,63.16,-5.2,,2217.42,167.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6057.799566863691,0
4d235a,EWG2KX  ,Malta,1730559837.0,1730559841,21.5863,42.3275,11887.2,False,248.31,138.95,0.0,,12306.3,7614.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7511.582424204247,1
47a31a,NOZ1822 ,Norway,1730559822.0,1730559823,-11.234,36.4441,10668.0,False,244.29,200.08,0.0,,11102.34,3343.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5373.055956300037,1
4d235c,VJT762  ,Malta,1730559843.0,1730559843,-3.485,50.0224,14935.2,False,245.29,148.38,0.0,,15285.72,5325.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5410.793865508292,1
800b63,AXB1143 ,India,1730559589.0,1730559591,85.1717,26.4518,10972.8,False,219.2,285.8,0.0,,11620.5,471.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,12264.940433702364,1
a85424,N636BE  ,United States,1730559841.0,1730559842,-77.4467,37.5489,236.22,False,78.17,30.45,0.33,,320.04,,False,0,13.12,49,6.69,New York,40.7128,-74.006,460.22640621226446,0
a3514f,JBU500  ,United States,1730559842.0,1730559842,-71.436,41.7224,4305.3,False,211.23,62.44,-10.08,,4381.5,7044.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,242.92200237204574,0
ab23f3,CXK193  ,United States,1730559842.0,1730559842,-75.0248,40.0539,228.6,False,52.02,151.66,-0.33,,297.18,,False,0,13.12,49,6.69,New York,40.7128,-74.006,113.30038271386458,0
800b61,AIC238  ,India,1730559843.0,1730559843,89.9915,23.9626,3383.28,False,168.12,290.04,3.58,,3543.3,4753.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,12656.307435331564,0
39ceab,TVF3273 ,France,1730559842.0,1730559842,22.5885,40.412,10972.8,False,229.15,296.68,0.0,,11361.42,3205.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7703.951523754597,1
a72112,,United States,1730559735.0,1730559735,-119.5702,36.4125,3345.18,False,97.07,157.24,0.33,,3329.94,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,288.35334426116685,0
a2090d,FFT1262 ,United States,1730559842.0,1730559842,-105.9464,39.2273,6964.68,False,227.19,65.23,-4.55,,7147.56,6761.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1239.1114054496093,0
39cead,TVF33QM ,France,1730559843.0,1730559843,-8.5497,42.1542,7726.68,False,203.95,6.37,10.08,,7985.76,4736.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5333.5517746954765,0
407e21,VIR157L ,United Kingdom,1730559649.0,1730559649,-0.4659,51.4675,,True,3.09,267.19,,,,,False,0,13.12,49,6.69,New York,40.7128,-74.006,5564.326882018841,0
4d234c,RYR2XX  ,Malta,1730559842.0,1730559842,11.3084,44.5532,6873.24,False,222.88,343.78,-12.68,,7261.86,5126.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6676.404435735796,0
39ceae,,France,1730559842.0,1730559842,2.359,48.7236,,True,6.69,75.94,,,,2000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5858.909646059795,0
4d234d,RYR5951 ,Malta,1730559842.0,1730559842,10.8634,48.5507,8808.72,False,229.99,313.37,-7.48,,9235.44,4143.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6437.609025188169,0
39ceaf,TVF8817 ,France,1730559843.0,1730559843,8.2544,42.546,6515.1,False,191.69,323.62,-7.8,,6858.0,1000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6568.347250906742,0
4d234f,RYR37DY ,Malta,1730559824.0,1730559840,4.0178,48.613,2468.88,False,149.65,331.23,-5.53,,2804.16,1000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5976.539213918245,0
ad63a8,LRC640  ,United States,1730559837.0,1730559838,-90.5996,14.8792,4267.2,False,164.14,327.8,13.0,,4472.94,4747.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,3006.1031368684735,0
adc6a4,N987RH  ,United States,1730559841.0,1730559842,-89.0275,42.298,312.42,False,56.1,101.1,0.33,,403.86,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,124.69001705086228,0
ad6ff2,AAL2147 ,United States,1730559842.0,1730559843,-96.054,35.5064,11887.2,False,255.14,26.72,0.0,,12313.92,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1017.5747225718798,1
a9d730,N733LF  ,United States,1730559842.0,1730559842,-71.2251,42.4409,274.32,False,44.43,95.31,1.3,,327.66,,False,0,13.12,49,6.69,New York,40.7128,-74.006,301.00853745709696,0
a5e141,N4780Y  ,United States,1730559822.0,1730559839,-75.2928,40.3265,731.52,False,45.54,48.21,-3.9,,800.1,,False,0,13.12,49,6.69,New York,40.7128,-74.006,117.17968041428314,0
aaa360,N785CW  ,United States,1730559841.0,1730559842,-94.2767,37.5329,8976.36,False,225.02,36.63,-10.73,,9319.26,2436.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,746.3675253241811,0
abcf7f,GTI8642 ,United States,1730559843.0,1730559843,-100.4219,47.6559,10668.0,False,272.18,120.69,0.33,,10683.24,2136.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1196.767029880369,1
a301e9,JED193  ,United States,1730559841.0,1730559842,-81.1046,29.1618,76.2,False,34.28,64.2,-2.28,,129.54,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1434.9398368997365,0
a77ae0,DAL531  ,United States,1730559843.0,1730559843,-85.7409,35.5415,10005.06,False,219.19,307.95,5.53,,10469.88,1165.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,722.3026414351565,1
3d0f7a,DEECO   ,Germany,1730559837.0,1730559837,8.4549,51.548,746.76,False,59.78,52.34,-0.33,,952.5,,False,0,13.12,49,6.69,New York,40.7128,-74.006,6139.521323182188,0
adacc9,SKW4710 ,United States,1730559843.0,1730559843,-101.1739,46.3416,5669.28,False,156.84,219.28,10.4,,5715.0,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1190.28599480914,0
4cacbd,SAS431  ,Ireland,1730559843.0,1730559843,12.254,57.6348,701.04,False,89.96,206.13,13.0,,845.82,214.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6102.455926103158,0
3985a4,AFR25YA ,France,1730559626.0,1730559627,7.2073,43.6596,,True,0.51,281.25,,,,1000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,6434.7802570981285,0
ad50a9,SWA2703 ,United States,1730559838.0,1730559840,-117.4224,34.055,1051.56,False,77.68,270.0,-3.9,,1043.94,4670.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,75.8283672638703,0
a434f9,DAL1043 ,United States,1730559759.0,1730559841,-94.03,30.9153,8945.88,False,222.8,227.25,-13.66,,9410.7,1751.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1344.1695823654206,0
a301df,AAY221  ,United States,1730559843.0,1730559843,-80.3755,28.3802,9753.6,False,242.19,163.34,0.0,,10340.34,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1486.6742075959962,0
a98739,N713AG  ,United States,1730559843.0,1730559843,-95.7541,30.7267,8107.68,False,233.62,335.13,8.13,,8542.02,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1434.9083106668086,0
3985a9,AFR77RB ,France,1730559843.0,1730559843,2.3581,48.7201,,True,5.92,120.94,,,,1000.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5858.993546557782,0
39cea1,TVF054  ,France,1730559841.0,1730559842,26.4704,40.1002,12496.8,False,242.64,135.43,0.0,,12809.22,2106.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7987.650621167275,1
a2316e,EJA240  ,United States,1730559840.0,1730559840,-78.8543,28.3839,10005.06,False,230.85,11.96,6.83,,10530.84,6653.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1437.6101551689237,1
4d2348,RYR77WG ,Malta,1730559577.0,1730559577,-9.4791,52.1903,60.96,False,75.48,251.32,-4.55,,251.46,6314.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,4943.722572333008,0
4d2349,RYR2MP  ,Malta,1730559842.0,1730559842,-4.5988,44.1906,10668.0,False,230.46,211.49,0.0,,10980.42,4134.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5548.981554379412,1
a2e1c7,ENY3476 ,United States,1730559842.0,1730559842,-90.0444,33.5361,10363.2,False,200.69,249.75,0.0,,10866.12,5652.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,949.9380044145398,1
39cea6,TVF4408 ,France,1730559842.0,1730559843,-5.0434,57.1434,10972.8,False,206.9,328.52,0.0,,11384.28,5601.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5120.466394680087,1
4d2346,RYR3599 ,Malta,1730559744.0,1730559754,-3.36,55.9523,,False,11.32,59.06,,,,536.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5247.927727931065,0
a72d71,N5613Q  ,United States,1730559842.0,1730559842,-104.0364,39.2993,2606.04,False,60.33,245.84,-0.33,,2628.9,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1394.95346271861,0
a6aac2,JIA5162 ,United States,1730559841.0,1730559841,-76.2897,37.2583,2476.5,False,146.8,168.89,-8.78,,2590.8,,False,0,13.12,49,6.69,New York,40.7128,-74.006,431.4960560464091,0
a4c170,RPA4355 ,United States,1730559842.0,1730559843,-77.826,39.401,9753.6,False,207.92,246.99,0.0,,10126.98,2657.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,356.9562798348751,0
a84115,N6307M  ,United States,1730559842.0,1730559842,-82.7933,27.6611,990.6,False,58.03,65.93,0.65,,1059.18,143.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1637.4106248260114,0
a301d8,ENY3863 ,United States,1730559843.0,1730559843,-80.7464,35.2258,2941.32,False,152.65,151.19,15.93,,3101.34,,False,0,13.12,49,6.69,New York,40.7128,-74.006,848.9986663647053,0
39cea0,TVF61DC ,France,1730559701.0,1730559701,31.227,30.731,4785.36,False,156.45,203.45,-3.58,,4922.52,3333.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,8989.233530023173,0
aa65cf,N7693Y  ,United States,1730559794.0,1730559811,-84.9746,41.9454,1828.8,False,67.24,279.25,0.0,,1889.76,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,220.40699122319816,0
acdc40,DAL2374 ,United States,1730559842.0,1730559843,-80.2626,32.9904,2567.94,False,148.19,268.81,15.61,,2705.1,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1021.9668174452742,0
a6aaba,DAL451  ,United States,1730559759.0,1730559782,-113.2563,46.1876,10668.0,False,247.78,87.02,0.0,,10561.32,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1412.1965841838437,1
ad0343,CXK240  ,United States,1730559842.0,1730559843,-112.206,32.7447,2621.28,False,59.43,311.14,0.98,,2659.38,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,580.0072775562016,0
a7caa4,N6007Z  ,United States,1730559842.0,1730559843,-77.5326,39.9636,1699.26,False,77.27,187.27,0.65,,1783.08,,False,0,13.12,49,6.69,New York,40.7128,-74.006,310.9670409728979,0
ac30c0,DAL2587 ,United States,1730559842.0,1730559842,-84.1357,38.9852,11277.6,False,222.8,190.38,0.0,,11666.22,5755.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,437.0659171223032,1
ab10df,AAL2984 ,United States,1730559842.0,1730559842,-73.1021,44.0652,1767.84,False,138.98,60.02,-6.5,,1790.7,3527.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,379.74576136866057,0
aaf0cb,CXK1022 ,United States,1730559532.0,1730559532,-111.6519,33.3056,426.72,False,36.38,135.0,-2.28,,396.24,1200.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,616.7348468038471,0
a016e9,N1047M  ,United States,1730559842.0,1730559842,-80.3967,27.7439,914.4,False,55.98,162.9,-1.95,,952.5,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1553.2761622673245,0
a817ac,EJA620  ,United States,1730559834.0,1730559837,-80.532,27.4334,1165.86,False,125.85,334.06,0.0,,1234.44,4652.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1590.1827697723731,0
4d238a,FJO65K  ,Malta,1730559842.0,1730559842,27.4266,35.0245,12192.0,False,233.22,330.1,0.33,,12451.08,,False,0,13.12,49,6.69,New York,40.7128,-74.006,8408.454733070497,1
a0c94f,JTL15   ,United States,1730559842.0,1730559842,-86.5925,30.9243,6492.24,False,192.92,336.92,13.98,,6842.76,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1219.0434887367453,0
a149f1,AAL1635 ,United States,1730559842.0,1730559842,-98.7487,41.3022,10363.2,False,200.17,280.96,0.0,,10584.18,7154.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,928.646923288352,1
aa1870,N75HS   ,United States,1730559842.0,1730559842,-90.8901,39.3505,12496.8,False,288.37,54.44,0.0,,12885.42,1761.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,393.5144843590697,1
ad50c9,AAL1546 ,United States,1730559841.0,1730559842,-79.2209,25.4215,6751.32,False,204.44,112.18,6.18,,7155.18,2165.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,1763.5411794607107,0
a5b7ba,N468EC  ,United States,1730559842.0,1730559842,-86.2634,31.0404,7315.2,False,179.41,35.19,7.15,,7688.58,,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1208.8155456681463,0
406b49,VIR355  ,United Kingdom,1730559843.0,1730559843,3.542,49.0341,12184.38,False,260.09,301.08,0.0,,12641.58,2756.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5926.259695951555,1
a256a7,N25RL   ,United States,1730559842.0,1730559842,-81.8698,28.9593,220.98,False,50.87,298.38,-0.65,,281.94,,False,0,13.12,49,6.69,New York,40.7128,-74.006,1487.5727691296106,0
acf686,SWA4055 ,United States,1730559842.0,1730559842,-77.1999,40.304,6393.18,False,242.96,91.94,-3.9,,6598.92,1144.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,274.4693669968415,0
3ff48b,DMCRB   ,Germany,1730559842.0,1730559842,12.6746,47.3623,2133.6,False,60.56,99.78,-0.33,,2301.24,,False,0,13.12,49,6.69,New York,40.7128,-74.006,6618.730560190758,0
abbc75,SWA1827 ,United States,1730559842.0,1730559842,-104.9266,37.5177,9144.0,False,193.28,240.5,0.65,,9380.22,141.0,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1262.547314022924,0
4d2397,MNS502  ,Malta,1730559754.0,1730559754,17.5228,38.891,11277.6,False,219.82,28.36,0.0,,11711.94,,False,0,13.12,49,6.69,New York,40.7128,-74.006,7447.250278488756,1
4d2390,FHM1724 ,Malta,1730559842.0,1730559842,24.0362,41.6481,11879.58,False,244.04,147.48,0.0,,12268.2,6406.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,7720.245998200106,1
ab7394,AAL2838 ,United States,1730559842.0,1730559842,-100.1967,38.815,10972.8,False,195.02,247.02,0.0,,11277.6,3221.0,False,0,8.98,71,5.81,Chicago,41.8781,-87.6298,1119.3183673335427,1
adb3c8,NKS2923 ,United States,1730559842.0,1730559842,-113.0112,39.0139,9753.6,False,195.65,193.38,0.0,,9845.04,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,722.7105421114967,0
407e71,EXS1817 ,United Kingdom,1730559842.0,1730559842,4.0907,51.8547,11277.6,False,241.79,109.51,0.0,,11727.18,3430.0,False,0,13.12,49,6.69,New York,40.7128,-74.006,5847.261456604013,1
a817b1,QXE2348 ,United States,1730559831.0,1730559831,-120.1676,44.1836,9761.22,False,266.45,130.3,7.8,,9715.5,,False,0,12.67,81,1.54,Los Angeles,34.0522,-118.2437,1136.9155621636087,0
