callsign,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,geo_altitude,position_source,extra_col_0
HAL1613 ,1733862312.0,1733862312,-87.4896,39.8684,11582.4,False,193.4,290.56,0.0,,False,0
,1733862304.0,1733862304,-77.404,34.5119,10980.42,False,220.05,191.6,-0.33,,False,0
N182CP  ,1733862312.0,1733862312,-121.6825,37.9172,929.64,False,65.88,75.53,0.33,,False,0
AAL868  ,1733862313.0,1733862313,-80.6555,35.1115,2438.4,False,160.18,80.39,0.0,,False,0
,1733862228.0,1733862229,-111.9978,33.2033,1584.96,False,87.32,146.78,0.0,,False,0
AFR356  ,1733862164.0,1733862164,-75.8455,47.3721,10972.8,False,201.63,212.92,0.0,,False,0
N78CY   ,1733862313.0,1733862313,-120.6551,38.1224,6606.54,False,192.05,123.86,7.8,,False,0
ASP574  ,1733862295.0,1733862296,-81.0245,29.0539,7620.0,False,204.07,158.87,-4.23,,False,0
PAC915  ,1733862312.0,1733862312,-153.2393,57.8376,10363.2,False,267.93,276.95,0.0,,False,0
DAL725  ,1733862292.0,1733862301,-117.0839,32.6255,3368.04,False,215.61,88.63,11.7,,False,0
ASA280  ,1733862312.0,1733862313,-78.4222,41.567,10271.76,False,283.76,98.86,-4.88,,False,0
VJA547  ,1733862304.0,1733862304,-96.2903,30.4252,13716.0,False,192.3,281.73,0.0,,False,0
BBA32   ,1733862138.0,1733862138,-74.1225,45.7299,2766.06,False,144.78,135.29,-4.88,,False,0
SKW5520 ,1733862309.0,1733862309,-116.3145,44.8382,10363.2,False,194.8,312.54,0.0,,False,0
,1733862115.0,1733862115,-93.6541,41.5516,533.4,False,41.98,53.97,3.9,,False,0
UAL2344 ,1733862168.0,1733862168,-81.9192,38.3401,9448.8,False,294.23,85.29,0.33,,False,0
UAL1645 ,1733862309.0,1733862310,-92.7171,31.9428,9144.0,False,187.29,228.34,0.33,,False,0
ESR512  ,1733862075.0,1733862130,126.9013,35.4595,8907.78,False,214.3,4.96,-8.13,,False,0
UAL2454 ,1733862269.0,1733862269,-73.559,41.7306,3802.38,False,137.96,251.97,-4.55,,False,0
MWF     ,1733862312.0,1733862312,149.418,-33.8791,3543.3,False,106.43,95.27,0.0,,False,0
ERU829  ,1733862197.0,1733862198,-80.859,28.6312,723.9,False,49.84,191.31,-0.98,,False,0
,1733862310.0,1733862310,-94.0951,33.7831,9144.0,False,172.16,240.06,0.0,,False,0
ASA1219 ,1733862304.0,1733862305,-118.7123,34.623,6568.44,False,219.85,346.19,6.5,,False,0
SKW5930 ,1733862310.0,1733862310,-94.2818,45.5853,9761.22,False,208.89,304.16,-0.33,,False,0
DAL913  ,1733862281.0,1733862281,-106.8401,38.4322,10363.2,False,240.44,240.8,0.0,,False,0
ENY3547 ,1733862089.0,1733862089,-92.581,39.6718,9753.6,False,186.54,194.53,0.33,,False,0
SWA2962 ,1733862166.0,1733862182,-82.4377,32.3228,11277.6,False,227.59,341.69,0.0,,False,0
ACA091  ,1733862304.0,1733862307,-58.498,-34.8297,304.8,False,118.94,120.11,4.88,,False,0
N909LB  ,1733862269.0,1733862269,-117.0636,47.5225,1988.82,False,112.74,334.02,-2.6,,False,0
UPS2895 ,1733862307.0,1733862307,-99.175,36.3875,11277.6,False,267.9,93.08,0.0,,False,0
UAL1878 ,1733862295.0,1733862295,-101.6841,42.0303,10355.58,False,215.16,262.86,0.0,,False,0
ACA548  ,1733862065.0,1733862312,-84.7959,43.5491,11879.58,False,277.73,114.05,0.33,,False,0
TCGHL   ,1733862313.0,1733862313,10.1123,45.6153,6797.04,False,203.63,237.27,-19.83,,False,0
JIA5130 ,1733862084.0,1733862089,-92.7782,39.5272,7863.84,False,261.99,81.76,5.85,,False,0
DAL388  ,1733862249.0,1733862249,-105.1614,50.7873,12496.8,False,282.42,124.76,0.0,,False,0
AAL1534 ,1733862282.0,1733862282,-106.4587,39.0207,10066.02,False,274.38,133.48,0.0,,False,0
UAL633  ,1733862284.0,1733862288,-105.6088,42.0552,10668.0,False,226.24,86.61,0.0,,False,0
JBU82   ,1733862282.0,1733862282,-84.7512,36.7462,11277.6,False,301.36,69.31,0.0,,False,0
N683UF  ,1733862313.0,1733862313,-73.7524,42.5479,8122.92,False,275.01,66.17,-4.88,,False,0
RYR79NZ ,1733862312.0,1733862312,7.4893,43.6715,11582.4,False,239.77,52.15,0.0,,False,0
HVN416  ,1733862204.0,1733862211,126.8958,35.4092,8686.8,False,230.88,5.11,-4.23,,False,0
,1733862286.0,1733862311,20.9481,44.8222,11277.6,False,229.74,156.65,0.33,,False,0
ACA562  ,1733862160.0,1733862160,-123.3866,46.4282,10668.0,False,223.32,178.81,0.0,,False,0
,1733862306.0,1733862307,-99.2328,35.1497,10645.14,False,158.61,272.6,-7.15,,False,0
VWA108  ,1733862228.0,1733862228,-112.0426,33.2102,891.54,False,56.31,185.24,1.3,,False,0
SJI1    ,1733862225.0,1733862272,7.4095,45.2746,12496.8,False,219.19,120.0,0.0,,False,0
,1733862085.0,1733862085,-83.1285,35.7482,7178.04,False,177.77,78.82,7.48,,False,0
DAL2819 ,1733862312.0,1733862312,-83.9569,38.3879,9448.8,False,243.44,133.54,0.0,,False,0
RYR31JX ,1733862283.0,1733862283,14.5217,49.8832,2956.56,False,135.69,19.26,-3.9,,False,0
ACA871  ,1733862118.0,1733862118,-73.6389,45.4127,2065.02,False,123.41,222.8,-8.13,,False,0
SWA2429 ,1733862311.0,1733862311,-84.2702,33.5432,11582.4,False,226.13,343.75,0.0,,False,0
AAL234  ,1733862312.0,1733862312,-73.6836,40.5914,3238.5,False,149.22,158.57,-11.05,,False,0
RYR12MK ,1733862313.0,1733862313,16.7161,50.1432,11887.2,False,222.41,8.11,0.0,,True,0
N532BD  ,1733862075.0,1733862075,-117.1739,33.4241,1866.9,False,40.9,6.5,-1.95,,False,0
UAL229  ,1733862063.0,1733862166,-77.0364,39.773,3802.38,False,135.12,236.49,-4.23,,False,0
N507LP  ,1733862313.0,1733862313,-93.6688,41.5425,449.58,False,42.2,315.0,5.2,,False,0
AAL2779 ,1733862312.0,1733862313,-80.3226,35.3397,10363.2,False,205.29,201.61,0.0,,False,0
UAL1190 ,1733862110.0,1733862150,-106.7612,34.756,11277.6,False,283.71,113.17,0.0,,False,0
NKS2207 ,1733862312.0,1733862312,-78.4269,34.6967,11269.98,False,261.97,37.5,0.33,,False,0
,1733862295.0,1733862295,-82.0341,27.7637,1051.56,False,38.73,210.31,-1.63,,False,0
,1733862058.0,1733862292,-91.187,35.8945,13098.78,False,210.79,317.27,-0.33,,False,0
N365SC  ,1733862297.0,1733862297,-119.1569,47.7855,12496.8,False,258.62,83.03,-0.65,,False,0
AAL723  ,1733862244.0,1733862244,-72.2812,40.6071,7665.72,False,206.14,234.45,-6.5,,False,0
,1733862252.0,1733862252,-80.2709,26.0836,419.1,False,80.06,133.44,0.0,,False,0
SWA3930 ,1733862311.0,1733862312,-80.3004,37.3836,12192.0,False,167.66,236.9,0.0,,False,0
N502EG  ,1733862116.0,1733862243,-106.6486,36.6255,12192.0,False,187.12,261.78,0.0,,False,0
,1733862310.0,1733862311,-93.4653,44.1764,4495.8,False,183.32,10.84,-9.75,,False,0
BLS976T ,1733862310.0,1733862310,-89.3212,48.6375,1859.28,False,98.59,146.06,-0.65,,False,0
EJA926  ,1733862312.0,1733862313,-85.613,44.3612,12496.8,False,246.24,102.67,0.0,,False,0
PJC60   ,1733862312.0,1733862312,-79.0847,35.9057,7620.0,False,221.52,36.98,0.65,,False,0
SWA456  ,1733862225.0,1733862225,-86.3957,36.2306,11277.6,False,302.74,68.36,0.0,,False,0
DAL2115 ,1733862270.0,1733862270,-78.6438,38.2217,10363.2,False,181.15,238.12,0.0,,False,0
DAL3149 ,1733862230.0,1733862231,-84.4005,33.6496,365.76,False,2.06,92.81,,,False,0
VOZ252  ,1733862248.0,1733862266,144.8022,-37.4775,1181.1,False,6.17,81.56,,,False,0
N1115U  ,1733862059.0,1733862059,-123.016,47.3727,1097.28,False,51.08,279.27,-1.3,,False,0
N48JP   ,1733862130.0,1733862130,-70.609,21.4488,12192.0,False,214.75,301.48,0.0,,False,0
GWI2043 ,1733862095.0,1733862282,9.1196,48.6704,670.56,False,180.9,203.28,-4.55,,False,0
N94986  ,1733862116.0,1733862116,-106.1827,35.6209,2804.16,False,64.13,20.18,-0.98,,False,0
PFT144  ,1733862310.0,1733862310,-118.4489,34.8981,13106.4,False,207.02,276.28,2.6,,False,0
TG33    ,1733862278.0,1733862278,-104.5667,39.799,1798.32,False,36.54,32.35,-4.55,,False,0
SKW4893 ,1733862229.0,1733862229,-112.4138,33.44,2011.68,False,98.79,88.81,-0.33,,False,0
CPA805  ,1733862117.0,1733862120,-76.2177,48.0152,10058.4,False,296.21,31.87,0.0,,False,0
LFA548  ,1733862199.0,1733862199,-81.1329,28.9693,586.74,False,41.93,276.34,-4.88,,False,0
AHY007  ,1733862312.0,1733862312,-0.6211,51.477,388.62,False,74.6,89.6,-4.23,,False,0
LOT355  ,1733862313.0,1733862313,16.0614,50.5575,10363.2,False,259.24,238.14,0.0,,False,0
N4397Q  ,1733862223.0,1733862223,-88.261,41.8762,426.72,False,44.47,29.83,-4.23,,False,0
        ,1733862120.0,1733862120,-73.4127,45.5129,2621.28,False,111.61,7.68,5.53,,False,0
ASA654  ,1733862250.0,1733862254,-121.9904,46.8394,7277.1,False,224.09,135.56,10.73,,False,0
,1733862029.0,1733862030,1.0599,41.6295,11186.16,False,233.87,22.5,4.23,,False,0
IGO6472 ,1733862108.0,1733862116,84.9382,21.9761,9745.98,False,203.38,255.65,0.0,,False,0
RGY188  ,1733862253.0,1733862253,-96.4997,41.0581,2407.92,False,130.68,233.81,-0.65,,False,0
AAL3023 ,1733862228.0,1733862229,-112.1636,33.3543,1524.0,False,101.22,317.47,-13.0,,False,0
DAL2503 ,1733862162.0,1733862162,-80.3844,33.1193,10058.4,False,263.43,26.82,-0.33,,False,0
THY8DS  ,1733862293.0,1733862293,17.7699,47.4372,10363.2,False,242.66,311.73,0.0,,False,0
DAL902  ,1733862289.0,1733862289,-122.324,37.535,2499.36,False,118.72,153.77,-7.15,,False,0
,1733862064.0,1733862064,-46.679,-23.5938,998.22,False,64.24,148.09,-2.6,,False,0
SWA2599 ,1733862310.0,1733862312,-118.95,34.3862,7757.16,False,221.75,151.0,-10.4,,False,0
DAL2873 ,1733862311.0,1733862313,-108.0433,38.8046,9144.0,False,204.55,293.73,-0.33,,False,0
SJO411  ,1733862313.0,1733862313,139.5351,35.3933,6179.82,False,216.9,5.03,6.18,,False,0
AEW6508 ,1733862309.0,1733862313,-95.1535,44.3937,13716.0,False,285.37,98.92,-0.33,,False,0
HVN778  ,1733862131.0,1733862131,115.6911,4.1669,11582.4,False,266.51,310.15,-0.33,,False,0
ANA968  ,1733862305.0,1733862313,139.4707,34.9801,3421.38,False,162.13,51.31,-5.53,,False,0
LOT397  ,1733862312.0,1733862313,15.9608,52.7753,10363.2,False,262.53,279.02,0.0,,False,0
AFR111  ,1733862230.0,1733862230,81.09,47.0912,10363.2,False,238.59,279.06,-0.33,,False,0
UAL1088 ,1733862191.0,1733862191,-98.1393,20.2594,10309.86,False,230.39,190.03,-13.98,,False,0
N122JM  ,1733862254.0,1733862254,-122.2648,46.9184,9022.08,False,138.9,359.58,-2.28,,False,0
JBU719  ,1733862313.0,1733862313,-77.1277,35.0048,11582.4,False,205.39,204.25,0.0,,False,0
GTI361  ,1733862254.0,1733862254,127.1534,25.4977,10668.0,False,271.93,41.32,0.0,,False,0
ASA586  ,1733862178.0,1733862178,-115.7154,43.9765,10058.4,False,253.48,120.62,0.0,,False,0
DAL2119 ,1733862310.0,1733862310,-118.2578,33.9667,640.08,False,99.99,263.2,-5.53,,False,0
N668EE  ,1733862271.0,1733862271,-97.2184,32.6707,11079.48,False,242.44,101.38,-6.83,,False,0
SKW5835 ,1733862253.0,1733862253,-97.1614,41.1443,10972.8,False,186.91,263.52,0.33,,False,0
SKW4001 ,1733862312.0,1733862312,-117.9875,33.6526,2034.54,False,142.87,336.67,0.0,,False,0
EXS59WJ ,1733862311.0,1733862312,3.0393,51.7793,10972.8,False,270.19,271.64,0.0,,False,0
UAE3HJ  ,1733862312.0,1733862312,149.3967,-34.4398,10020.3,False,199.73,297.62,-5.2,,False,0
UAE1Y   ,1733862293.0,1733862293,-103.512,41.9529,11887.2,False,280.71,159.17,0.0,,False,0
,1733862311.0,1733862311,-97.5899,35.3333,10050.78,False,270.54,96.0,-0.33,,False,0
N473KW  ,1733862304.0,1733862304,-117.0202,34.1494,4632.96,False,166.99,119.33,-7.15,,False,0
UAL28   ,1733862235.0,1733862282,139.5655,33.8522,10668.0,False,323.01,63.31,-0.33,,False,0
HVN10   ,1733862108.0,1733862108,89.8946,21.7629,12496.8,False,256.68,123.72,0.33,,False,0
UAL2001 ,1733862313.0,1733862313,-107.5497,38.5859,11277.6,False,246.39,93.59,0.0,,False,0
,1733862295.0,1733862295,-122.3722,37.3349,1188.72,False,72.48,350.6,-3.9,,False,0
UAL611  ,1733862312.0,1733862313,-121.8455,37.3649,7101.84,False,248.69,106.71,-0.33,,False,0
N224SC  ,1733862099.0,1733862099,-121.8142,36.8616,762.0,False,45.98,139.54,-1.3,,False,0
VJC988  ,1733862222.0,1733862222,122.2746,26.4827,10668.0,False,261.55,45.24,0.0,,False,0
ASA379  ,1733862267.0,1733862267,-98.2023,44.3383,10668.0,False,246.81,107.72,0.0,,False,0
N124EB  ,1733862261.0,1733862261,-87.4633,39.5842,8229.6,False,117.75,169.43,0.0,,False,0
N520MD  ,1733862128.0,1733862171,-81.1724,32.1139,251.46,False,30.36,269.03,-6.5,,False,0
RYR3XU  ,1733862273.0,1733862273,14.1509,55.4549,11277.6,False,207.67,69.86,0.0,,False,0
RYR3HG  ,1733862174.0,1733862174,-6.5267,53.5218,1333.5,False,124.51,227.34,-4.88,,False,0
LYM5414 ,1733862269.0,1733862269,-104.6614,39.7393,2148.84,False,103.93,359.15,-5.2,,False,0
EJA428  ,1733862208.0,1733862208,-84.3763,39.1804,655.32,False,64.67,201.46,-3.58,,False,0
DLH4XM  ,1733862282.0,1733862312,10.1055,50.3654,7810.5,False,229.09,312.18,-7.15,,False,0
AAL985  ,1733862230.0,1733862231,-84.051,32.2828,10972.8,False,233.9,351.78,0.0,,False,0
SKW3613 ,1733862110.0,1733862110,-89.3459,43.044,762.0,False,75.17,2.35,-2.6,,False,0
ASA10   ,1733862295.0,1733862295,-105.2996,45.0719,10668.0,False,246.72,98.76,0.0,,False,0
N816WF  ,1733862230.0,1733862231,-84.8392,32.9773,12496.8,False,267.89,103.66,-12.35,,False,0
SFR509  ,1733862311.0,1733862311,28.3138,-26.3986,3322.32,False,148.15,321.06,-1.95,,False,0
,1733862289.0,1733862296,-74.332,40.6262,2697.48,False,128.64,300.26,17.23,,False,0
FFT2505 ,1733862312.0,1733862313,-78.6345,34.6653,11574.78,False,193.34,217.54,0.33,,False,0
DAL3115 ,1733862187.0,1733862187,-84.0849,30.9628,11277.6,False,228.23,171.71,0.65,,False,0
,1733862311.0,1733862311,-97.305,35.4795,990.6,False,80.6,345.96,-0.65,,False,0
N334WC  ,1733862310.0,1733862310,-90.4939,35.9348,716.28,False,40.39,226.55,-0.33,,False,0
EDV4955 ,1733862231.0,1733862231,-84.7277,33.4136,3672.84,False,162.25,44.23,0.0,,False,0
DLH6CR  ,1733862312.0,1733862313,11.7,48.1505,9448.8,False,217.01,132.5,0.33,,False,0
ABX880  ,1733862312.0,1733862312,-85.9374,39.3374,10561.32,False,173.43,280.94,-8.45,,False,0
RXA6454 ,1733862313.0,1733862313,148.823,-34.2153,5791.2,False,128.15,88.39,0.0,,False,0
,1733862304.0,1733862304,-118.3533,33.8175,190.5,False,33.44,30.51,5.53,,False,0
EJA312  ,1733862302.0,1733862302,-77.3896,38.5049,2095.5,False,162.39,15.62,-7.8,,False,0
N626LM  ,1733862313.0,1733862313,-82.1455,28.1863,2324.1,False,44.95,146.67,4.88,,True,0
,1733862229.0,1733862229,-111.8997,32.915,1440.18,False,54.65,194.17,-4.23,,False,0
SWA1179 ,1733862274.0,1733862274,-77.0502,39.2212,4168.14,False,179.07,271.32,14.63,,False,0
,1733862292.0,1733862310,-92.2256,34.6506,9753.6,False,166.91,234.15,0.0,,False,0
ASL83N  ,1733862312.0,1733862312,13.5024,46.717,11277.6,False,222.72,107.89,0.33,,False,0
EJA665  ,1733862164.0,1733862178,-87.78,42.1027,2065.02,False,123.71,93.58,-8.13,,False,0
ACA693  ,1733862137.0,1733862164,-72.3412,45.5736,10363.2,False,190.78,266.13,0.0,,False,0
ENY3993 ,1733862313.0,1733862313,-86.9875,42.1462,10363.2,False,159.16,239.29,0.0,,False,0
AAL1885 ,1733862070.0,1733862225,-86.9471,37.2247,10668.0,False,194.42,169.02,0.0,,False,0
N550WW  ,1733862160.0,1733862169,-122.8491,45.6441,1066.8,False,111.85,25.03,-6.5,,False,0
N74737  ,1733862302.0,1733862310,-121.6533,37.1989,952.5,False,59.99,323.72,0.33,,False,0
ASI247  ,1733862229.0,1733862229,-112.271,33.7615,731.52,False,51.88,262.59,-1.63,,False,0
EDV4984 ,1733862313.0,1733862313,-81.6632,41.5397,9090.66,False,218.24,143.72,5.2,,False,0
SCX3029 ,1733862303.0,1733862310,-87.651,35.5908,11582.4,False,210.76,317.08,0.0,,False,0
VLG81BQ ,1733862308.0,1733862308,2.3094,48.7173,45.72,False,68.36,61.7,-3.58,,False,0
EJA590  ,1733862270.0,1733862270,-75.9894,39.7182,12192.0,False,152.82,230.74,0.0,,False,0
VLG54BR ,1733862312.0,1733862313,-8.8405,36.4939,10675.62,False,214.11,241.28,0.33,,False,0
UAL1960 ,1733862216.0,1733862216,-123.0675,42.5368,10668.0,False,226.94,178.57,-0.33,,False,0
VLG951H ,1733862030.0,1733862030,1.3846,41.4598,6438.9,False,191.09,304.8,10.08,,False,0
CPA111  ,1733862287.0,1733862287,151.0867,-33.523,1905.0,False,156.72,188.87,-2.6,,False,0
N710WC  ,1733862230.0,1733862231,-85.6926,32.1349,13106.4,False,188.63,326.57,0.0,,False,0
N21483  ,1733862312.0,1733862312,-88.4497,41.7706,304.8,False,26.76,268.9,-1.63,,False,0
VLG894E ,1733862248.0,1733862277,2.3865,41.2867,1158.24,False,119.79,338.06,-8.13,,False,0
VLG8523 ,1733862313.0,1733862313,6.8875,44.2966,10980.42,False,239.28,325.87,0.0,,False,0
LJY241  ,1733862253.0,1733862287,-94.6028,33.5958,10058.4,False,329.0,68.25,-0.33,,False,0
AIC2115 ,1733862109.0,1733862109,88.9109,18.9543,9448.8,False,235.0,134.47,0.0,,False,0
UAL1376 ,1733862086.0,1733862086,-74.0811,40.8458,868.68,False,82.39,177.49,0.33,,False,0
AVA247  ,1733862312.0,1733862313,-79.3728,36.6266,10370.82,False,189.44,220.26,0.33,,False,0
JBU534  ,1733862308.0,1733862312,-120.4664,38.0885,7299.96,False,247.19,79.2,4.23,,False,0
IGO5065 ,1733862108.0,1733862108,88.2776,22.7526,2819.4,False,165.52,260.16,8.13,,False,0
DAL2175 ,1733862292.0,1733862292,-121.6086,45.5293,4693.92,False,173.39,270.85,-10.08,,False,0
YKG     ,1733862312.0,1733862312,151.2321,-32.4654,3131.82,False,85.34,346.05,5.2,,False,0
IGO1642 ,1733862277.0,1733862277,102.3631,12.8796,10035.54,False,245.02,305.86,2.93,,False,0
LXJ561  ,1733862070.0,1733862292,-82.215,37.1347,13716.0,False,244.08,9.46,-0.33,,False,0
WUP621  ,1733862306.0,1733862307,-84.503,38.5056,5875.02,False,163.2,185.06,10.08,,False,0
,1733862059.0,1733862059,-123.1593,47.2643,5791.2,False,169.23,235.78,-0.33,,False,0
UPS5970 ,1733862272.0,1733862287,-97.182,33.502,5356.86,False,232.05,1.02,8.45,,False,0
UPS2048 ,1733862310.0,1733862312,-76.8514,39.8672,11285.22,False,305.3,78.73,0.0,,False,0
N243DS  ,1733862237.0,1733862237,-122.4795,48.9556,144.78,False,41.27,265.71,2.93,,False,0
,1733862309.0,1733862309,-81.6051,30.1194,1318.26,False,34.59,247.25,0.65,,False,0
N407AX  ,1733862292.0,1733862300,-117.7967,32.716,3954.78,False,180.79,302.92,-6.18,,False,0
AEA68ZN ,1733862170.0,1733862170,-3.5087,40.4465,746.76,False,76.25,322.13,-3.58,,False,0
RPA5664 ,1733862269.0,1733862275,-72.4347,40.8217,9144.0,False,199.77,221.24,0.0,,False,0
EZY78CZ ,1733862313.0,1733862313,6.1645,44.9257,11582.4,False,235.56,317.39,0.0,,False,0
RXA6852 ,1733862312.0,1733862312,150.5416,-33.7166,3863.34,False,99.46,311.86,3.58,,False,0
AAL810  ,1733862132.0,1733862132,-69.9233,19.3564,9928.86,False,225.15,307.76,6.18,,False,0
DAL1689 ,1733862312.0,1733862312,-86.7296,40.0209,7010.4,False,216.08,143.81,0.0,,False,0
FFT3232 ,1733862287.0,1733862289,-104.6722,39.053,10675.62,False,227.29,70.7,0.33,,False,0
,1733862140.0,1733862140,-59.7944,8.2917,10668.0,False,244.91,151.66,0.0,,False,0
N109TD  ,1733862229.0,1733862230,-83.3626,31.4275,12192.0,False,208.83,337.86,0.0,,False,0
DAL2587 ,1733862305.0,1733862311,-81.9431,35.6666,11277.6,False,236.19,358.75,0.0,,False,0
ASL50A  ,1733862220.0,1733862256,17.0295,47.5767,4351.02,False,144.94,141.34,0.0,,False,0
SWA1706 ,1733862221.0,1733862221,-86.7348,35.7182,5547.36,False,173.93,194.04,16.91,,False,0
SAA372  ,1733862168.0,1733862179,28.2302,-26.1599,1691.64,False,71.16,15.95,-3.58,,False,0
SKW5387 ,1733862309.0,1733862309,-97.7953,29.0932,11277.6,False,269.92,41.99,0.0,,False,0
RPA3418 ,1733862312.0,1733862313,-79.5265,36.4777,10058.4,False,285.15,54.1,-0.33,,False,0
N9417Z  ,1733862230.0,1733862295,-82.5147,28.5214,777.24,False,48.46,356.35,2.6,,False,0
N7891G  ,1733862312.0,1733862312,-118.1562,33.8329,205.74,False,45.97,95.14,1.3,,False,0
DAL67   ,1733862313.0,1733862313,-73.9072,41.3218,11582.4,False,201.38,229.35,0.0,,False,0
N19HT   ,1733862312.0,1733862312,-120.438,38.1888,12496.8,False,280.02,152.54,0.0,,False,0
N5470K  ,1733862296.0,1733862296,-81.5466,28.8556,701.04,False,56.5,100.49,-2.6,,False,0
AAL2645 ,1733862309.0,1733862309,-81.098,30.2278,10972.8,False,226.64,182.86,0.0,,False,0
ENY4047 ,1733862229.0,1733862229,-112.1276,33.441,731.52,False,70.48,90.0,-3.25,,False,0
EJA380  ,1733862310.0,1733862312,-87.6287,41.6974,769.62,False,83.37,312.75,0.0,,False,0
N110EC  ,1733862225.0,1733862225,-87.2178,36.2374,4290.06,False,108.7,278.44,0.0,,False,0
LXJ502  ,1733862273.0,1733862287,-97.7587,32.7866,10187.94,False,172.09,282.96,6.18,,False,0
DAL689  ,1733862312.0,1733862313,-118.4911,33.6892,3268.98,False,174.22,118.0,10.73,,False,0
UCA4942 ,1733862269.0,1733862289,-74.4141,41.1118,7315.2,False,172.05,238.45,0.65,,False,0
N680RK  ,1733862312.0,1733862312,-78.5304,36.3727,10668.0,False,271.76,37.69,0.0,,False,0
SKW5854 ,1733862312.0,1733862312,-87.1553,40.0697,10835.64,False,193.31,160.41,3.25,,False,0
UCA4291 ,1733862307.0,1733862307,-78.4739,41.9355,7010.4,False,189.92,160.04,-0.33,,False,0
EJA387  ,1733862167.0,1733862247,-84.005,42.2517,8328.66,False,194.87,296.84,-8.13,,False,0
UAE9389 ,1733862309.0,1733862309,11.0974,41.7737,10972.8,False,222.66,249.72,0.0,,False,0
EJA929  ,1733862308.0,1733862308,-81.5442,28.8013,12496.8,False,216.41,335.57,0.0,,False,0
EJA520  ,1733862307.0,1733862307,-78.7792,40.3688,10972.8,False,294.83,94.9,0.0,,False,0
TOM563  ,1733862311.0,1733862311,-5.4017,47.283,10972.8,False,219.07,23.68,0.0,,False,0
,1733862228.0,1733862229,-111.9751,34.4477,9753.6,False,180.85,354.61,0.0,,False,0
RPA4553 ,1733862227.0,1733862302,-77.8549,38.0343,5295.9,False,212.2,85.13,7.8,,False,0
SAA226  ,1733862310.0,1733862310,-46.4741,-23.4301,4518.66,False,192.97,342.63,-7.8,,False,0
SWA1071 ,1733862230.0,1733862231,-85.3415,31.3742,11887.2,False,241.03,141.76,0.33,,False,0
00000000,1733862313.0,1733862313,-83.1324,28.1542,12192.0,False,230.86,3.32,0.0,,False,0
DAL2828 ,1733862289.0,1733862291,-105.4953,39.5957,6728.46,False,203.6,247.26,6.18,,False,0
FTH990  ,1733862274.0,1733862312,-89.5656,41.4147,13106.4,False,163.96,249.23,0.0,,False,0
,1733862245.0,1733862245,-75.3666,38.4701,11277.6,False,233.09,9.4,0.0,,False,0
UCA4277 ,1733862137.0,1733862137,-98.3584,19.0554,3147.06,False,121.2,139.82,14.31,,False,0
RYR3XX  ,1733862312.0,1733862312,-9.6635,37.95,11582.4,False,230.54,11.59,0.0,,False,0
VLG36Z  ,1733862311.0,1733862311,3.356,50.4792,4732.02,False,156.91,39.01,-8.45,,False,0
CCA932  ,1733862164.0,1733862289,23.9623,58.127,10058.4,False,254.78,68.56,0.0,,False,0
SWA3094 ,1733862169.0,1733862169,-94.5183,41.6901,12192.0,False,208.23,261.19,-0.33,,False,0
,1733862145.0,1733862147,-3.6808,40.5565,12192.0,False,221.61,356.54,0.0,,False,0
VLG86RV ,1733862306.0,1733862306,6.1152,45.6208,10058.4,False,239.57,196.72,0.0,,False,0
N550VE  ,1733862145.0,1733862176,-0.1797,52.0319,2773.68,False,121.61,106.21,-7.48,,False,0
,1733862313.0,1733862313,-78.9776,34.9352,1508.76,False,82.88,9.29,0.0,,False,0
SWA2564 ,1733862088.0,1733862310,-93.02,34.7325,10668.0,False,305.63,33.4,0.0,,False,0
DAL2630 ,1733862107.0,1733862162,-80.9303,31.8564,7254.24,False,259.5,36.21,4.23,,False,0
,1733862061.0,1733862061,49.5701,27.6213,10363.2,False,203.56,319.3,0.0,,False,0
,1733862310.0,1733862310,-117.7567,33.8095,1120.14,False,120.5,275.88,-8.78,,False,0
KLM807  ,1733862313.0,1733862313,12.4787,49.1253,10058.4,False,225.0,120.2,-0.33,,False,0
KLM809  ,1733862313.0,1733862313,11.4839,51.0805,10050.78,False,221.3,119.07,-0.33,,False,0
N115JS  ,1733862313.0,1733862313,-79.366,35.2949,11887.2,False,266.8,18.09,-0.33,,False,0
AAL443  ,1733862313.0,1733862313,-78.76,36.2389,8526.78,False,248.7,37.6,0.0,,False,0
AEA9165 ,1733862170.0,1733862170,-3.4802,40.1549,1897.38,False,132.07,46.1,-6.5,,False,0
TVJ3721 ,1733862281.0,1733862281,100.7274,13.5638,579.12,False,77.48,14.22,-4.55,,False,0
UAL2239 ,1733862312.0,1733862312,-72.8582,42.2099,3429.0,False,158.75,319.6,6.18,,False,0
EJM26   ,1733862307.0,1733862307,-79.1865,41.6529,12489.18,False,288.99,92.96,0.33,,False,0
CFE78PG ,1733862313.0,1733862313,-2.8257,55.0553,6141.72,False,200.91,341.33,-11.38,,False,0
EJU16ZX ,1733862313.0,1733862313,1.4944,48.893,2316.48,False,129.68,181.36,-2.6,,False,0
,1733862031.0,1733862031,-95.2848,46.2806,10668.0,False,247.55,116.41,-0.33,,False,0
ABX3129 ,1733862296.0,1733862296,-81.0164,28.5258,10668.0,False,235.45,340.34,-0.33,,False,0
N595TG  ,1733862313.0,1733862313,-118.3838,34.45,4038.6,False,187.9,71.81,14.63,,False,0
AAL1109 ,1733862271.0,1733862271,-96.7907,33.0558,3893.82,False,130.91,228.98,0.65,,False,0
